Subject	partofspeech	Experimenter_Word	Id	PairNumber	Experimenter_FileName	Experimenter_Utterance_Duration	Experimenter_Utterance_Latency	Experimenter_Utterance_Intensity	Child_Word	Child_FileName	Child_Utterance_Duration	Child_Utterance_Latency	Child_Utterance_Intensity	Experimenter_Notes	Child_Notes	Good	ResponseCat	UniqueWordId	LogFreq	prodage	Cue	TopAssocn	BwdAssocn	NumAssociates	Order	DOB	DOT	Age	Gender	KEEP	Age2	Para	Trials	TrialsByPart
S76	adjective	big	78	13	S76_E_13_78.wav	0.51125693	1.135432412	62.75393213	saddle	S76_C_13_78.wav	1.050825819	6.55082951	59.02848285	?	?	1	O	78	3.659250469	20.59722222	BIG	0.635	0.351	9	3	41253	43019	4	F	TRUE	Younger	0	24	5
S76	adjective	hot	85	6	S76_E_6_85.wav	0.616327544	1.185466745	56.42604971	bowtie	S76_C_6_85.wav	1.132645843	2.67075269	60.48519554	?	?	1	O	85	2.897627091	15.57636888	HOT	0.676	0.413	8	3	41253	43019	4	F	TRUE	Younger	0	24	5
S76	adjective	new	90	28	S76_E_28_90.wav	0.638903618	2.038670078	59.47002442	black	S76_C_28_90.wav	1.232655083	0.234227066	53.74995719	?	?	1	O	90	3.115277591	27.09375	NEW	0.725	0.473	10	3	41253	43019	4	F	TRUE	Younger	0	24	5
S76	adjective	pretty	57	20	S76_E_20_57.wav	0.639115646	2.657845805	61.47325587	shoes	S76_C_20_57.wav	1.000702948	4.189092971	58.59795868	?	?	1	S	57	3.211921084	21.44897959	PRETTY	0.473	0.291	11	3	41253	43019	4	F	TRUE	Younger	0	24	5
S76	noun	dinner	68	25	S76_E_25_68.wav	0.640040403	1.210571842	60.6374984	microphone	S76_C_25_68.wav	1.405310255	7.629020811	64.80344534	?	?	1	O	68	2.921166051	21.8627451	DINNER	0.535	0.545	5	3	41253	43019	4	F	TRUE	Younger	0	24	11
S76	noun	food	43	12	S76_E_12_43.wav	0.893434513	1.538334195	61.40737122	lettuce	S76_C_12_43.wav	1.150115563	11.39695927	58.709796	?	?	1	P	43	2.787460475	22.57446809	FOOD	0.406	0.409	18	3	41253	43019	4	F	TRUE	Younger	1	24	11
S76	noun	house	73	5	S76_E_5_73.wav	1.052892887	1.592179488	60.67626148	hair	S76_C_5_73.wav	0.667688173	3.132998348	59.87525412	?	?	1	S	73	3.491641793	21.73267327	HOUSE	0.582	0.333	13	3	41253	43019	4	F	TRUE	Younger	0	24	11
S76	noun	kitty	101	30	S76_E_30_101.wav	1.02877634	1.06553205	61.20288601	dog	S76_C_30_101.wav	0.886099773	0.941337868	62.89505055	?	?	1	P	101	2.641474111	15.33198381	KITTY	NA	NA	NA	3	41253	43019	4	F	TRUE	Younger	1	24	11
S76	noun	lunch	16	2	S76_E_2_16.wav	0.975851944	1.412417288	61.45162362	bike	S76_C_2_16.wav	0.642007858	0.693368487	67.41006118	?	?	1	O	16	2.870988814	22.72972973	LUNCH	0.269	0.096	17	3	41253	43019	4	F	TRUE	Younger	0	24	11
S76	noun	man	82	7	S76_E_7_82.wav	0.564966915	1.61514779	58.07633827	head	S76_C_7_82.wav	0.487925972	2.285547975	59.69004731	?	?	1	O	82	3.299725154	21.79230769	MAN	0.66	0.595	9	3	41253	43019	4	F	TRUE	Younger	0	24	11
S76	noun	milk	40	21	S76_E_21_40.wav	0.879818414	3.98569179	57.05799652	chicken	S76_C_21_40.wav	1.066661083	2.40726182	63.83346615	?	?	1	O	40	3.135450699	18.14615385	MILK	0.388	0.352	18	3	41253	43019	4	F	TRUE	Younger	0	24	11
S76	noun	mouth	1	3	S76_E_3_1.wav	0.796089744	1.001532259	58.79964072	lips	S76_C_3_1.wav	0.744729115	1.874662946	57.11760703	?	?	1	P	1	3.033825694	18.34509804	MOUTH	0.201	0	19	3	41253	43019	4	F	TRUE	Younger	1	24	11
S76	noun	night	87	8	S76_E_8_87.wav	0.706507937	1.614121098	56.09174297	helmet	S76_C_8_87.wav	0.731360544	2.263333333	57.18112913	?	?	1	O	87	3.150449409	22.46067416	NIGHT	0.686	0.819	6	3	41253	43019	4	F	TRUE	Younger	0	24	11
S76	noun	outside	61	24	S76_E_24_61.wav	1.041564626	1.636439909	59.42931065	inside	S76_C_24_61.wav	1.380873035	2.08420633	58.9738542	?	?	1	P	61	2.991669007	18.37453184	OUTSIDE	0.497	0.587	14	3	41253	43019	4	F	TRUE	Younger	1	24	11
S76	noun	story	49	31	S76_E_31_49.wav	0.799092971	1.516462585	63.99768849	puppets	S76_C_31_49.wav	0.975851941	5.511241181	49.72430558	?	approx	1	S	49	3.048053173	22.81818182	STORY	0.419	0	14	3	41253	43019	4	F	TRUE	Younger	0	24	11
S76	other	first	56	16	S76_E_16_56.wav	0.756043844	1.412417288	62.240855	teeth	S76_C_16_56.wav	0.975851944	5.79243631	50.63480718	?	?	1	O	56	3.2999429	26.94495413	FIRST	0.467	0.575	11	3	41253	43019	4	F	TRUE	Younger	0	24	2
S76	other	today	62	17	S76_E_17_62.wav	1.067793425	1.916231246	63.41685012	no	S76_C_18_96.wav	0.742758334	0.352570465	54.3123052	?	?	1	O	62	3.365113432	29.21875	TODAY	0.503	0.527	11	3	41253	43019	4	F	TRUE	Younger	0	24	2
S76	verb	eat	44	10	S76_E_10_44.wav	1.056686458	2.068415583	60.37145488	pork	S76_C_10_44.wav	0.927802946	4.138432882	59.61904974	?	approx	1	S	44	3.597695186	18.50761421	EAT	0.409	0.406	11	3	41253	43019	4	F	TRUE	Younger	0	24	6
S76	verb	hurt	65	11	S76_E_11_65.wav	0.622993197	1.704512472	60.65376453	book	S76_C_11_65.wav	1.209459438	2.933647138	61.44389265	?	?	1	S	65	2.995196292	23.15584416	HURT	0.521	0.551	12	3	41253	43019	4	F	TRUE	Younger	0	24	6
S76	verb	ride	38	1	S76_E_1_38.wav	0.969306367	0	64.4419137	horse	S76_C_1_38.wav	0.719048801	1.363432412	63.21004035	?	?	1	S	38	2.939019776	21.76521739	RIDE	0.372	0.261	14	3	41253	43019	4	F	TRUE	Younger	0	24	6
S76	verb	run	60	9	S76_E_9_60.wav	0.656394558	1.802539683	61.21090883	minecraft	S76_C_9_60.wav	1.141623708	0.982730033	57.07112123	?	?	1	O	60	2.790988475	22.22282609	RUN	0.493	0.465	10	3	41253	43019	4	F	TRUE	Younger	0	24	6
S76	verb	stop	75	4	S76_E_4_75.wav	0.924491316	1.181294459	60.40112464	sought	S76_C_4_75.wav	0.821770058	4.21157155	64.93173616	?	approx	1	O	75	3.020361283	22.22131148	STOP	0.615	0.539	8	3	41253	43019	4	F	TRUE	Younger	0	24	6
S76	verb	wash	6	26	S76_E_26_6.wav	0.642007858	1.522245578	61.22220342	stove	S76_C_26_6.wav	1.182876859	0.744729115	62.62199626	?	?	1	O	6	2.787460475	21.76521739	WASH	0.223	0	14	3	41253	43019	4	F	TRUE	Younger	0	24	6
S79	adjective	after	72	8	S79_E_8_72.wav	0.755600907	0.938390023	57.50997813	over	S79_C_8_72.wav	0.845759637	0.800090703	49.57762114	?	?	1	S	72	3.122870923	29.35483871	AFTER	0.571	0.859	10	7	41249	43026	4	F	TRUE	Younger	0	29	7
S79	adjective	big	78	24	S79_E_24_78.wav	0.632675737	1.664081633	57.44977324	sig	S79_C_24_78.wav	0.690728122	0.545915869	47.46450884	?	?	1	R	78	3.659250469	20.59722222	BIG	0.635	0.351	9	7	41249	43026	4	F	TRUE	Younger	0	29	7
S79	adjective	dirty	19	33	S79_E_33_19.wav	0.771972789	1.126485261	56.55875118	clean	S79_C_33_19.wav	1.018496839	0.928237855	48.76973468	?	?	1	P	19	2.764176132	19	DIRTY	0.288	0.527	15	7	41249	43026	4	F	TRUE	Younger	1	29	7
S79	adjective	long	69	5	S79_E_5_69.wav	1.068565649	1.029370859	55.43456643	soft	S79_C_5_69.wav	0.925956492	0.828782737	46.05653195	?	?	1	P	69	3.1430148	29.79591837	LONG	0.536	0.222	13	7	41249	43026	4	F	TRUE	Younger	1	29	7
S79	adjective	new	90	21	S79_E_21_90.wav	0.926102296	1.130881831	55.81643467	old	S79_C_21_90.wav	0.661746032	1.325419501	52.91853123	?	?	1	P	90	3.115277591	27.09375	NEW	0.725	0.473	10	7	41249	43026	4	F	TRUE	Younger	1	29	7
S79	adjective	pretty	57	11	S79_E_11_57.wav	0.761053601	0.860102862	60.04038277	boy	S79_C_11_57.wav	0.79367968	3.406524401	50.14896751	?	approx	1	S	57	3.211921084	21.44897959	PRETTY	0.473	0.291	11	7	41249	43026	4	F	TRUE	Younger	0	29	7
S79	adjective	white	81	9	S79_E_9_81.wav	0.677097506	1.325464853	56.7060496	saint	S79_C_9_81.wav	0.816553288	1.169478458	47.24660751	?	?	1	S	81	2.797267541	26.64646465	WHITE	0.655	0.557	8	7	41249	43026	4	F	TRUE	Younger	0	29	7
S79	noun	chair	24	6	S79_E_6_24.wav	0.979905303	0.945400819	55.88040234	hair	S79_C_6_24.wav	0.841918848	0.532956436	49.34318063	?	?	1	S	24	3.116939647	19	CHAIR	0.314	0.756	14	7	41249	43026	4	F	TRUE	Younger	0	29	12
S79	noun	cup	47	17	S79_E_17_47.wav	0.614807256	1.798752834	60.14724918	spoon	S79_C_17_47.wav	0.785192744	1.017256236	56.77143178	?	?	1	P	47	2.92992956	18.28571429	CUP	0.418	0.527	10	7	41249	43026	4	F	TRUE	Younger	1	29	12
S79	noun	dog	83	7	S79_E_7_83.wav	0.843877551	1.399931973	59.8628322	socks	S79_C_7_83.wav	0.862471655	0.61845805	46.62173821	?	?	1	O	83	3.184407485	13.91262136	DOG	0.667	0.513	5	7	41249	43026	4	F	TRUE	Younger	0	29	12
S79	noun	house	73	27	S79_E_27_73.wav	0.816122449	2.124761905	56.06758898	mouse	S79_C_27_73.wav	1.165056863	0.604557649	51.72130038	?	?	1	R	73	3.491641793	21.73267327	HOUSE	0.582	0.333	13	7	41249	43026	4	F	TRUE	Younger	0	29	12
S79	noun	kitty	101	29	S79_E_29_101.wav	0.801814059	1.632834467	60.59869128	dog	S79_C_29_101.wav	0.708435374	2.418820862	53.01234841	?	?	1	P	101	2.641474111	15.33198381	KITTY	NA	NA	NA	7	41249	43026	4	F	TRUE	Younger	1	29	12
S79	noun	man	82	3	S79_E_3_82.wav	0.802970522	1.313582766	55.15787591	sand	S79_C_3_82.wav	0.820247636	2.011861208	49.23230326	?	?	1	R	82	3.299725154	21.79230769	MAN	0.66	0.595	9	7	41249	43026	4	F	TRUE	Younger	0	29	12
S79	noun	milk	40	13	S79_E_13_40.wav	0.677641723	0.908820862	55.48516933	silk	S79_C_13_40.wav	0.648571429	1.279750567	47.83391102	?	?	1	R	40	3.135450699	18.14615385	MILK	0.388	0.352	18	7	41249	43026	4	F	TRUE	Younger	0	29	12
S79	noun	night	87	28	S79_E_28_87.wav	0.87805977	1.174139776	57.59923834	morning	S79_C_28_87.wav	0.89260771	2.274013605	49.95236176	?	?	1	P	87	3.150449409	22.46067416	NIGHT	0.686	0.819	6	7	41249	43026	4	F	TRUE	Younger	1	29	12
S79	noun	nose	8	10	S79_E_10_8.wav	0.782002035	1.192170301	55.616004	hose	S79_C_10_8.wav	0.777334786	0.959399908	48.05273852	?	?	1	R	8	2.952792443	16.12676056	NOSE	0.236	0.11	15	7	41249	43026	4	F	TRUE	Younger	0	29	12
S79	noun	picture	25	25	S79_E_25_25.wav	0.786303855	1.524716553	58.25315938	rainbow	S79_C_25_25.wav	0.910204082	4.005124717	53.32150756	?	?	1	S	25	2.944975908	22.69230769	PICTURE	0.316	0.811	11	7	41249	43026	4	F	TRUE	Younger	0	29	12
S79	noun	table	94	14	S79_E_14_94.wav	0.555438807	1.374039651	57.68274832	chairs	S79_C_14_94.wav	0.693560091	1.245759637	52.20618249	?	?	1	P	94	3.148294097	22.25625	TABLE	0.756	0.314	10	7	41249	43026	4	F	TRUE	Younger	1	29	12
S79	noun	train	27	31	S79_E_31_27.wav	0.848208617	1.819160998	56.32648494	water_bottle	S79_C_31_27.wav	1.215391317	4.864767413	51.80978933	?	?	1	O	27	2.95616843	19.79617834	TRAIN	0.327	0.173	19	7	41249	43026	4	F	TRUE	Younger	0	29	12
S79	other	morning	4	26	S79_E_26_4.wav	0.858965507	2.320762384	55.219954	dark	S79_C_26_4.wav	0.613129801	3.352176322	52.33673098	?	?	1	P	4	3.133219457	24.86082474	MORNING	0.216	0	18	7	41249	43026	4	F	TRUE	Younger	1	29	3
S79	other	no	96	12	S79_E_12_96.wav	0.75414966	1.307437642	56.1717117	yes	S79_C_12_96.wav	0.539931973	0.66106576	49.47066901	?	?	1	P	96	4.309970657	14.37790698	NO	0.761	0.83	9	7	41249	43026	4	F	TRUE	Younger	1	29	3
S79	other	today	62	30	S79_E_30_62.wav	0.754557823	1.709773243	58.37181163	tomorrow	S79_C_30_62.wav	0.816077098	1.372176871	52.06051904	?	?	1	P	62	3.365113432	29.21875	TODAY	0.503	0.527	11	7	41249	43026	4	F	TRUE	Younger	1	29	3
S79	verb	close	52	32	S79_E_32_52.wav	0.923174603	2.588072562	56.44971221	open	S79_C_32_52.wav	0.878730159	0.76877551	47.9249767	?	?	1	P	52	2.84135947	24.32624113	CLOSE	0.448	0.723	9	7	41249	43026	4	F	TRUE	Younger	1	29	7
S79	verb	fall	28	2	S79_E_2_28.wav	0.74013896	1.282129025	62.79587595	ball	S79_C_2_28.wav	0.582811791	1.124376417	54.98302854	?	?	1	R	28	2.960470778	21.51764706	FALL	0.329	0.19	17	7	41249	43026	4	F	TRUE	Younger	0	29	7
S79	verb	hurt	38	1	S79_E_1_38.wav	1.001221069	0	61.35119096	ballon	S79_C_1_65.wav	0.909687582	21.23433892	57.13118984	?	approx	1	O	65	2.995196292	23.15584416	HURT	0.521	0.551	12	7	41249	43026	4	F	TRUE	Younger	0	29	7
S79	verb	open	89	20	S79_E_20_89.wav	0.719411267	1.381730759	57.85286268	close	S79_C_20_89.wav	0.817528345	1.464126984	50.35160029	?	?	1	P	89	3.111934276	21.10948905	OPEN	0.723	0.448	5	7	41249	43026	4	F	TRUE	Younger	1	29	7
S79	verb	sing	54	22	S79_E_22_54.wav	0.84521542	1.46521542	57.03533998	thing	S79_C_22_54.wav	0.758115733	1.352042997	52.94396013	?	?	1	R	54	2.810904281	24.04545455	SING	0.456	0.291	17	7	41249	43026	4	F	TRUE	Younger	0	29	7
S79	verb	stop	75	23	S79_E_23_75.wav	0.692811791	1.634376417	54.92349202	op	S79_C_23_75.wav	0.66244898	1.526371882	45.56396543	?	?	1	R	75	3.020361283	22.22131148	STOP	0.615	0.539	8	7	41249	43026	4	F	TRUE	Younger	0	29	7
S79	verb	wash	6	4	S79_E_4_6.wav	0.78224597	1.934806184	57.91073233	walks	S79_C_4_6.wav	1.049915042	0.829200604	44.68516737	?	?	1	O	6	2.787460475	21.76521739	WASH	0.223	0	14	7	41249	43026	4	F	TRUE	Younger	0	29	7
S7A	adjective	after	72	8	S7A_E_8_72.wav	0.62922433	0.393265206	53.08467255	before	S7A_C_8_72.wav	0.760312732	1.25844866	45.67746711	?	?	1	P	72	3.122870923	29.35483871	AFTER	0.571	0.859	10	7	35014	42928	21	M	TRUE	Adult	1	33	8
S7A	adjective	big	78	24	S7A_E_24_78.wav	0.62922433	2.254720516	59.83572745	huge	S7A_C_24_78.wav	0.760312732	0.939940228	47.33705154	?	?	1	P	78	3.659250469	20.59722222	BIG	0.635	0.351	9	7	35014	42928	21	M	TRUE	Adult	1	33	8
S7A	adjective	dirty	19	33	S7A_E_33_19.wav	0.524353608	0.838965773	55.90132413	cloth	S7A_C_33_19.wav	0.498135928	0.917618814	42.7098828	?	?	1	S	19	2.764176132	19	DIRTY	0.288	0.527	15	7	35014	42928	21	M	TRUE	Adult	0	33	8
S7A	adjective	good	95	19	S7A_E_19_95.wav	0.60300665	0.445700567	53.3095094	looking	S7A_C_19_95.wav	0.838965773	0.865183454	43.70594433	?	?	1	S	95	3.966423346	21.73134328	GOOD	0.758	0.75	8	7	35014	42928	21	M	TRUE	Adult	0	33	8
S7A	adjective	long	69	5	S7A_E_5_69.wav	0.576788969	0.498135928	54.07712038	short	S7A_C_5_69.wav	0.760312732	0.60300665	43.04571113	?	?	1	P	69	3.1430148	29.79591837	LONG	0.536	0.222	13	7	35014	42928	21	M	TRUE	Adult	1	33	8
S7A	adjective	new	90	21	S7A_E_21_90.wav	0.655442011	0.60300665	51.45374038	old	S7A_C_21_90.wav	0.786530413	1.310884021	42.85405146	?	?	1	P	90	3.115277591	27.09375	NEW	0.725	0.473	10	7	35014	42928	21	M	TRUE	Adult	1	33	8
S7A	adjective	pretty	57	11	S7A_E_11_57.wav	0.498135928	0.238467578	50.56797867	beautiful	S7A_C_11_57.wav	0.576788969	0.917618815	45.68247166	?	?	1	P	57	3.211921084	21.44897959	PRETTY	0.473	0.291	11	7	35014	42928	21	M	TRUE	Adult	1	33	8
S7A	adjective	white	81	9	S7A_E_9_81.wav	0.655442011	0.131088402	51.29191427	stop	S7A_C_9_81.wav	0.576788969	1.88767299	46.28911498	?	?	1	O	81	2.797267541	26.64646465	WHITE	0.655	0.557	8	7	35014	42928	21	M	TRUE	Adult	0	33	8
S7A	noun	chair	24	6	S7A_E_6_24.wav	0.707877371	0.314612165	52.31665854	sit	S7A_C_6_24.wav	0.655442011	0.681659691	44.76234328	?	?	1	S	24	3.116939647	19	CHAIR	0.314	0.756	14	7	35014	42928	21	M	TRUE	Adult	0	33	13
S7A	noun	cup	47	17	S7A_E_17_47.wav	0.60300665	0.786530413	54.44093906	tea	S7A_C_17_47.wav	0.498135928	0.941663614	41.6567166	?	?	1	S	47	2.92992956	18.28571429	CUP	0.418	0.527	10	7	35014	42928	21	M	TRUE	Adult	0	33	13
S7A	noun	dog	83	7	S7A_E_7_83.wav	0.524353608	0.746510041	54.80984689	cat	S7A_C_7_83.wav	0.524353608	1.809019949	47.27158408	?	?	1	P	83	3.184407485	13.91262136	DOG	0.667	0.513	5	7	35014	42928	21	M	TRUE	Adult	1	33	13
S7A	noun	food	43	18	S7A_E_18_43.wav	0.62922433	0.340829845	51.65574792	spaghetti	S7A_C_18_43.wav	0.891401134	1.074924897	40.99402746	?	?	1	P	43	2.787460475	22.57446809	FOOD	0.406	0.409	18	7	35014	42928	21	M	TRUE	Adult	1	33	13
S7A	noun	house	73	27	S7A_E_27_73.wav	0.760312732	0.340829845	53.08292844	mansion	S7A_C_27_73.wav	0.812748093	0.760312732	44.73807149	?	?	1	P	73	3.491641793	21.73267327	HOUSE	0.582	0.333	13	7	35014	42928	21	M	TRUE	Adult	1	33	13
S7A	noun	kitty	101	29	S7A_E_29_101.wav	0.655442011	0.471918248	52.65365361	puppy	S7A_C_29_101.wav	0.943836495	9.884065519	46.08591054	?	?	1	P	101	2.641474111	15.33198381	KITTY	NA	NA	NA	7	35014	42928	21	M	TRUE	Adult	1	33	13
S7A	noun	man	82	3	S7A_E_3_82.wav	0.707877371	0.550571289	52.17039921	human	S7A_C_3_82.wav	0.734095052	1.494407784	47.37546156	?	?	1	P	82	3.299725154	21.79230769	MAN	0.66	0.595	9	7	35014	42928	21	M	TRUE	Adult	1	33	13
S7A	noun	milk	40	13	S7A_E_13_40.wav	0.681659691	0.209741443	50.72954812	sour	S7A_C_13_40.wav	0.681659691	1.389537062	45.09685565	?	?	1	S	40	3.135450699	18.14615385	MILK	0.388	0.352	18	7	35014	42928	21	M	TRUE	Adult	0	33	13
S7A	noun	night	87	28	S7A_E_28_87.wav	0.655442011	0.183523763	51.17025811	morning	S7A_C_28_87.wav	0.838965773	3.999131431	47.26165325	?	?	1	P	87	3.150449409	22.46067416	NIGHT	0.686	0.819	6	7	35014	42928	21	M	TRUE	Adult	1	33	13
S7A	noun	nose	8	10	S7A_E_10_8.wav	0.681659691	0.62922433	51.57724213	ear	S7A_C_10_8.wav	0.734095052	1.074924897	43.79267839	?	?	1	P	8	2.952792443	16.12676056	NOSE	0.236	0.11	15	7	35014	42928	21	M	TRUE	Adult	1	33	13
S7A	noun	picture	25	25	S7A_E_25_25.wav	0.707877371	0.393265206	55.02674274	photo	S7A_C_25_25.wav	0.707877371	5.820325054	51.86569401	?	?	1	P	25	2.944975908	22.69230769	PICTURE	0.316	0.811	11	7	35014	42928	21	M	TRUE	Adult	1	33	13
S7A	noun	table	94	14	S7A_E_14_94.wav	0.917618815	0.471918248	51.10548881	cloth	S7A_C_14_94.wav	0.655442011	0.498135928	45.09123852	?	?	1	S	94	3.148294097	22.25625	TABLE	0.756	0.314	10	7	35014	42928	21	M	TRUE	Adult	0	33	13
S7A	noun	train	27	31	S7A_E_31_27.wav	0.681659691	1.022489536	54.30069627	station	S7A_C_31_27.wav	0.734095051	0.393265206	42.61212814	?	?	1	S	27	2.95616843	19.79617834	TRAIN	0.327	0.173	19	7	35014	42928	21	M	TRUE	Adult	0	33	13
S7A	other	morning	4	26	S7A_E_26_4.wav	0.60300665	0.838965773	55.77225475	afternoon	S7A_C_26_4.wav	0.917618815	0.498135928	47.38328891	?	?	1	P	4	3.133219457	24.86082474	MORNING	0.216	0	18	7	35014	42928	21	M	TRUE	Adult	1	33	3
S7A	other	no	96	12	S7A_E_12_96.wav	0.576788969	0.576788969	51.32861459	yes	S7A_C_12_96.wav	0.524353608	1.127360258	49.32395359	?	?	1	P	96	4.309970657	14.37790698	NO	0.761	0.83	9	7	35014	42928	21	M	TRUE	Adult	1	33	3
S7A	other	today	62	30	S7A_E_30_62.wav	0.524353608	0.498968344	57.70025529	yesturday	S7A_C_30_62.wav	0.760312732	0.576788969	45.08811413	?	?	1	P	62	3.365113432	29.21875	TODAY	0.503	0.527	11	7	35014	42928	21	M	TRUE	Adult	1	33	3
S7A	verb	close	52	32	S7A_E_32_52.wav	0.65544201	0.681659691	57.01585451	door	S7A_C_32_52.wav	0.471918247	1.441972422	45.02313587	?	?	1	S	52	2.84135947	24.32624113	CLOSE	0.448	0.723	9	7	35014	42928	21	M	TRUE	Adult	0	33	9
S7A	verb	fall	28	2	S7A_E_2_28.wav	0.655442011	0.60300665	54.04968776	drop	S7A_C_2_28.wav	0.62922433	1.101142578	44.50901058	?	?	1	P	28	2.960470778	21.51764706	FALL	0.329	0.19	17	7	35014	42928	21	M	TRUE	Adult	1	33	9
S7A	verb	find	42	15	S7A_E_15_42.wav	0.891401134	0.262176804	51.78300318	search	S7A_C_15_42.wav	0.707877371	11.62504932	47.00907506	?	?	1	P	42	3.24723655	24.68965517	FIND	0.4	0.223	11	7	35014	42928	21	M	TRUE	Adult	1	33	9
S7A	verb	hurt	65	1	S7A_E_1_65.wav	0.62922433	0	53.83416368	him	S7A_C_1_65.wav	0.576788969	0.498135928	48.16797181	?	?	1	S	65	2.995196292	23.15584416	HURT	0.521	0.551	12	7	35014	42928	21	M	TRUE	Adult	0	33	9
S7A	verb	open	89	20	S7A_E_20_89.wav	0.655442011	0.314612165	52.22651294	close	S7A_C_20_89.wav	0.60300665	0.576788969	42.16785923	?	?	1	P	89	3.111934276	21.10948905	OPEN	0.723	0.448	5	7	35014	42928	21	M	TRUE	Adult	1	33	9
S7A	verb	sing	54	22	S7A_E_22_54.wav	0.891401134	0.060449436	48.60203523	vocals	S7A_C_22_54.wav	0.760312732	4.98135928	43.9335959	?	?	1	P	54	2.810904281	24.04545455	SING	0.456	0.291	17	7	35014	42928	21	M	TRUE	Adult	1	33	9
S7A	verb	sit	33	16	S7A_E_16_33.wav	0.734095052	0.235959124	53.26819327	lay	S7A_C_16_33.wav	0.60300665	1.809019949	45.30942751	?	?	1	P	33	3.453165393	18.94422311	SIT	0.348	0.534	14	7	35014	42928	21	M	TRUE	Adult	1	33	9
S7A	verb	stop	75	23	S7A_E_23_75.wav	0.655442011	0.550571289	54.06652051	fold	S7A_C_23_75.wav	0.838965773	2.936380207	41.19442116	?	?	1	O	75	3.020361283	22.22131148	STOP	0.615	0.539	8	7	35014	42928	21	M	TRUE	Adult	0	33	9
S7A	verb	wash	6	4	S7A_E_4_6.wav	0.760312732	0.314612165	54.92388333	clean	S7A_C_4_6.wav	0.60300665	0.498135928	47.47075569	?	?	1	P	6	2.787460475	21.76521739	WASH	0.223	0	14	7	35014	42928	21	M	TRUE	Adult	1	33	9
S8	adjective	bad	93	8	S8_E_8_93.wav	0.746808816	0.472978917	64.29482238	good	S8_C_8_93.wav	0.62234068	0.697021562	57.51586465	?	?	1	P	93	2.985426474	22.66433566	BAD	0.75	0.758	9	8	40223	42903	7	F	TRUE	Older	1	32	9
S8	adjective	better	50	12	S8_E_12_50.wav	0.672127914	1.145106816	67.86944057	worse	S8_C_12_50.wav	0.69702154	1.319357976	54.42966762	?	?	1	P	50	3.335658452	25.51351351	BETTER	0.435	0.403	7	8	40223	42903	7	F	TRUE	Older	1	32	9
S8	adjective	cold	46	13	S8_E_13_46.wav	0.69702154	0.921064178	66.49601965	warm	S8_C_13_46.wav	0.647234287	0.77170242	56.0334987	?	?	1	P	46	2.931457871	18.87719298	COLD	0.413	0.676	19	8	40223	42903	7	F	TRUE	Older	1	32	9
S8	adjective	green	11	15	S8_E_15_11.wav	0.896170552	1.145106816	61.38208102	red	S8_C_15_11.wav	0.896170552	1.057019063	52.91721293	?	?	1	P	11	3.025715384	24.41304348	GREEN	0.25	0.364	17	8	40223	42903	7	F	TRUE	Older	1	32	9
S8	adjective	happy	77	14	S8_E_14_77.wav	0.721915167	1.060848757	67.49585113	sad	S8_C_14_77.wav	0.871276925	0.254679757	54.55358759	?	?	1	P	77	2.793790385	22.39915966	HAPPY	0.628	0.634	8	8	40223	42903	7	F	TRUE	Older	1	32	9
S8	adjective	hard	71	3	S8_E_3_71.wav	0.821489765	0.965105371	66.85315828	easy	S8_C_3_71.wav	0.8961706	1.907230741	50.75312499	?	?	1	P	71	3.010299957	27.6	HARD	0.564	0.509	10	8	40223	42903	7	F	TRUE	Older	1	32	9
S8	adjective	hot	85	26	S8_E_26_85.wav	0.721915167	1.058938252	66.95642008	cold	S8_C_26_85.wav	0.69702154	0.472978902	55.04486533	?	?	1	P	85	2.897627091	15.57636888	HOT	0.676	0.413	8	8	40223	42903	7	F	TRUE	Older	1	32	9
S8	adjective	old	58	20	S8_E_20_58.wav	0.622340661	0.896170552	67.39088794	young	S8_C_20_58.wav	0.721915167	0.947872302	52.74046645	?	?	1	P	58	3.010299957	29.2920354	OLD	0.473	0.725	9	8	40223	42903	7	F	TRUE	Older	1	32	9
S8	adjective	red	13	31	S8_E_31_13.wav	0.721915167	0.77170242	67.16657697	blue	S8_C_31_13.wav	0.647234287	0.921064178	54.18926524	?	?	1	P	13	3.089551883	22.6	RED	0.26	0.106	14	8	40223	42903	7	F	TRUE	Older	1	32	9
S8	noun	boy	88	24	S8_E_24_88.wav	0.77170242	1.127871413	67.31134204	girl	S8_C_24_88.wav	0.69702154	0.398298023	52.55557364	?	?	1	P	88	3.438225808	19.91911765	BOY	0.701	0.738	10	8	40223	42903	7	F	TRUE	Older	1	32	12
S8	noun	cat	64	21	S8_E_21_64.wav	0.721915167	1.066588375	65.43049577	dog	S8_C_21_64.wav	0.672127914	0.572553408	54.86355846	?	?	1	P	64	3.011147361	17.72093023	CAT	0.513	0.667	3	8	40223	42903	7	F	TRUE	Older	1	32	12
S8	noun	cow	34	23	S8_E_23_34.wav	1.170000443	1.395961337	61.71922851	moo	S8_C_23_34.wav	0.871276925	0.086168215	52.00514117	?	?	1	S	34	2.821513528	18.6	COW	0.352	0.388	10	8	40223	42903	7	F	TRUE	Older	0	32	12
S8	noun	dinner	68	17	S8_E_17_68.wav	0.746808793	2.276801601	64.48547568	lunch	S8_C_17_68.wav	0.77170242	1.170000443	51.41908263	?	?	1	P	68	2.921166051	21.8627451	DINNER	0.535	0.545	5	8	40223	42903	7	F	TRUE	Older	1	32	12
